customer_id,date,minutes_watched,pages_viewed,activity_score
C100092,2025-07-31,61,27,93.9
C100092,2025-08-31,28,39,25.9
C100092,2025-09-30,39,8,78.6
C100092,2025-10-31,58,29,47.2
C100093,2025-02-28,17,5,63.3
C100093,2025-03-31,12,17,20.5
C100093,2025-04-30,13,20,45.6
C100093,2025-05-31,9,11,43.5
C100093,2025-06-30,13,3,100.0
C100093,2025-07-31,17,0,85.5
C100093,2025-08-31,24,5,39.3
C100093,2025-09-30,25,8,19.8
C100093,2025-10-31,34,7,91.2
C100094,2024-11-30,211,27,100.0
C100094,2024-12-31,103,0,75.8
C100094,2025-01-31,162,50,97.9
C100094,2025-02-28,204,74,100.0
C100094,2025-03-31,179,78,59.2
C100094,2025-04-30,163,86,100.0
C100094,2025-05-31,189,41,100.0
C100094,2025-06-30,52,87,100.0
C100094,2025-07-31,84,38,63.8
C100094,2025-08-31,147,25,100.0
C100094,2025-09-30,187,92,77.0
C100094,2025-10-31,195,109,100.0
C100095,2024-11-30,68,33,93.3
C100095,2024-12-31,106,12,100.0
C100095,2025-01-31,57,27,38.3
C100095,2025-02-28,53,12,58.4
C100095,2025-03-31,33,21,52.9
C100095,2025-04-30,62,0,41.8
C100095,2025-05-31,68,15,94.2
C100095,2025-06-30,65,40,99.9
C100095,2025-07-31,52,19,84.8
C100095,2025-08-31,72,26,100.0
C100095,2025-09-30,54,30,68.4
C100095,2025-10-31,37,31,90.3
C100096,2025-07-31,164,71,100.0
C100096,2025-08-31,158,101,100.0
C100096,2025-09-30,121,83,99.9
C100096,2025-10-31,83,77,34.4
C100097,2025-10-31,71,41,88.6
C100098,2025-08-31,16,11,83.8
C100098,2025-09-30,31,9,63.1
C100098,2025-10-31,28,0,52.9
C100099,2025-02-28,30,15,67.4
C100099,2025-03-31,7,9,40.5
C100099,2025-04-30,22,5,36.8
C100099,2025-05-31,3,17,43.0
C100099,2025-06-30,21,9,35.7
C100099,2025-07-31,9,3,38.5
C100099,2025-08-31,22,5,92.3
C100099,2025-09-30,28,14,56.9
C100099,2025-10-31,32,8,60.0
C100100,2024-12-31,64,42,84.1
C100100,2025-01-31,48,20,78.8
C100100,2025-02-28,77,22,43.9
C100100,2025-03-31,55,41,100.0
C100100,2025-04-30,31,22,52.5
C100100,2025-05-31,92,29,62.5
C100100,2025-06-30,73,22,49.8
C100100,2025-07-31,38,61,70.4
C100100,2025-08-31,62,25,76.5
C100100,2025-09-30,66,35,74.3
C100100,2025-10-31,80,30,57.1
C100101,2025-10-31,15,0,95.5
C100102,2025-04-30,26,5,53.0
C100102,2025-05-31,14,19,26.3
C100102,2025-06-30,20,9,73.2
C100102,2025-07-31,19,0,51.3
C100102,2025-08-31,12,10,82.7
C100102,2025-09-30,6,5,40.9
C100102,2025-10-31,16,14,51.9
C100103,2025-07-31,69,18,77.6
C100103,2025-08-31,78,16,91.6
C100103,2025-09-30,61,48,66.3
C100103,2025-10-31,69,29,71.1
C100104,2024-11-30,66,39,47.0
C100104,2024-12-31,94,0,67.6
C100104,2025-01-31,57,37,100.0
C100104,2025-02-28,15,20,12.5
C100104,2025-03-31,60,34,100.0
C100104,2025-04-30,62,48,82.3
C100104,2025-05-31,49,4,71.8
C100104,2025-06-30,24,53,54.8
C100104,2025-07-31,88,21,84.7
C100104,2025-08-31,65,29,63.0
C100104,2025-09-30,69,13,48.8
C100104,2025-10-31,89,43,81.0
C100105,2025-03-31,99,25,100.0
C100105,2025-04-30,64,11,100.0
C100105,2025-05-31,83,27,92.2
C100105,2025-06-30,50,44,18.8
C100105,2025-07-31,35,47,56.7
C100105,2025-08-31,64,5,100.0
C100105,2025-09-30,88,26,71.2
C100105,2025-10-31,84,65,97.1
C100106,2024-11-30,37,4,45.9
C100106,2024-12-31,10,12,56.8
C100106,2025-01-31,18,14,80.6
C100106,2025-02-28,7,6,68.7
C100106,2025-03-31,16,5,75.7
C100106,2025-04-30,9,8,59.6
C100106,2025-05-31,15,14,43.6
C100106,2025-06-30,31,9,73.8
C100106,2025-07-31,25,6,17.3
C100106,2025-08-31,22,10,68.4
C100106,2025-09-30,18,7,96.2
C100106,2025-10-31,8,14,41.2
C100107,2024-11-30,17,8,39.6
C100107,2024-12-31,24,18,67.4
C100107,2025-01-31,20,4,67.0
C100107,2025-02-28,37,7,54.8
C100107,2025-03-31,15,7,0.1
C100107,2025-04-30,23,4,25.5
C100107,2025-05-31,26,3,51.9
C100107,2025-06-30,31,1,29.7
C100107,2025-07-31,22,16,25.8
C100107,2025-08-31,23,13,16.5
C100107,2025-09-30,26,15,52.4
C100107,2025-10-31,30,16,62.1
C100108,2024-11-30,49,12,65.6
C100108,2024-12-31,73,24,30.4
C100108,2025-01-31,90,33,72.4
C100108,2025-02-28,80,57,20.6
C100108,2025-03-31,70,4,83.3
C100108,2025-04-30,63,41,61.0
C100108,2025-05-31,15,21,63.1
C100108,2025-06-30,84,8,98.5
C100108,2025-07-31,44,36,54.5
C100108,2025-08-31,64,46,46.8
C100108,2025-09-30,43,33,100.0
C100108,2025-10-31,39,66,100.0
C100109,2025-09-30,134,57,80.8
C100109,2025-10-31,136,10,93.8
C100111,2025-08-31,223,44,100.0
C100111,2025-09-30,44,85,70.0
C100111,2025-10-31,143,60,91.8
C100112,2024-11-30,72,29,80.3
C100112,2024-12-31,65,50,85.2
C100112,2025-01-31,64,57,79.7
C100112,2025-02-28,91,40,43.5
C100112,2025-03-31,91,32,79.3
C100112,2025-04-30,66,23,76.5
C100112,2025-05-31,45,52,62.7
C100112,2025-06-30,50,13,72.0
C100112,2025-07-31,64,36,50.8
C100112,2025-08-31,21,41,86.7
C100112,2025-09-30,35,58,67.3
C100112,2025-10-31,59,22,42.0
C100113,2025-06-30,83,16,62.1
C100113,2025-07-31,83,0,47.2
C100113,2025-08-31,59,35,79.4
C100113,2025-09-30,52,75,62.8
C100113,2025-10-31,54,15,70.5
C100114,2025-10-31,24,17,28.2
C100115,2024-11-30,54,38,79.7
C100115,2024-12-31,60,39,53.8
C100115,2025-01-31,97,47,55.4
C100115,2025-02-28,34,11,74.9
C100115,2025-03-31,29,24,68.8
C100115,2025-04-30,58,34,48.0
C100115,2025-05-31,74,18,68.2
C100115,2025-06-30,65,31,72.1
C100115,2025-07-31,41,24,63.7
C100115,2025-08-31,26,21,66.4
C100115,2025-09-30,29,50,85.1
C100115,2025-10-31,30,54,57.1
C100116,2025-10-31,70,21,91.8
C100117,2025-01-31,69,15,49.7
C100117,2025-02-28,24,33,69.4
C100117,2025-03-31,75,27,51.9
C100117,2025-04-30,43,50,54.6
C100117,2025-05-31,63,10,77.7
C100117,2025-06-30,49,48,81.8
C100117,2025-07-31,48,27,55.0
C100117,2025-08-31,25,14,62.3
C100117,2025-09-30,67,32,66.3
C100117,2025-10-31,82,31,91.4
C100119,2024-11-30,17,0,61.3
C100119,2024-12-31,25,26,52.3
C100119,2025-01-31,98,37,86.0
C100119,2025-02-28,80,36,67.5
C100119,2025-03-31,85,10,84.8
C100119,2025-04-30,22,33,61.2
C100119,2025-05-31,100,1,71.3
C100119,2025-06-30,79,36,79.9
C100119,2025-07-31,37,19,87.2
C100119,2025-08-31,58,36,67.0
C100119,2025-09-30,31,46,70.4
C100119,2025-10-31,115,11,100.0
C100120,2024-11-30,9,10,72.5
C100120,2024-12-31,3,8,39.7
C100120,2025-01-31,14,12,77.1
C100120,2025-02-28,18,11,58.3
C100120,2025-03-31,20,3,78.8
C100120,2025-04-30,22,12,41.2
C100120,2025-05-31,16,8,24.7
C100120,2025-06-30,6,6,62.5
C100120,2025-07-31,14,3,38.4
C100120,2025-08-31,16,7,98.6
C100120,2025-09-30,28,16,82.7
C100120,2025-10-31,12,2,31.9
C100121,2025-02-28,92,20,55.6
C100121,2025-03-31,49,25,71.7
C100121,2025-04-30,66,15,85.7
C100121,2025-05-31,44,27,78.4
C100121,2025-06-30,44,19,76.5
C100121,2025-07-31,39,23,74.1
C100121,2025-08-31,109,40,95.8
C100121,2025-09-30,72,10,76.3
C100121,2025-10-31,59,35,72.0
C100122,2025-03-31,23,8,58.8
C100122,2025-04-30,10,8,81.2
C100122,2025-05-31,22,9,95.3
C100122,2025-06-30,9,3,87.3
C100122,2025-07-31,20,8,32.7
C100122,2025-08-31,23,13,35.8
C100122,2025-09-30,18,7,61.1
C100122,2025-10-31,11,17,72.0
C100123,2025-08-31,51,26,64.3
C100123,2025-09-30,41,22,58.3
C100123,2025-10-31,98,47,100.0
C100124,2025-08-31,22,3,56.5
C100124,2025-09-30,27,2,71.7
C100124,2025-10-31,38,16,90.9
C100125,2025-05-31,21,15,42.6
C100125,2025-06-30,26,13,64.5
C100125,2025-07-31,30,6,56.3
C100125,2025-08-31,20,3,61.2
C100125,2025-09-30,6,16,52.9
C100125,2025-10-31,15,4,50.3
C100126,2025-05-31,25,13,44.2
C100126,2025-06-30,13,13,39.9
C100126,2025-07-31,20,10,62.9
C100126,2025-08-31,26,2,20.4
C100126,2025-09-30,15,20,95.4
C100126,2025-10-31,34,8,25.7
C100127,2025-02-28,3,18,47.0
C100127,2025-03-31,91,45,84.9
C100127,2025-04-30,38,12,67.7
C100127,2025-05-31,76,37,54.6
C100127,2025-06-30,75,37,53.6
C100127,2025-07-31,41,42,59.0
C100127,2025-08-31,98,39,72.9
C100127,2025-09-30,59,31,55.1
C100127,2025-10-31,38,42,79.6
C100128,2024-11-30,24,19,47.2
C100128,2024-12-31,33,4,40.7
C100128,2025-01-31,5,7,41.6
C100128,2025-02-28,24,11,34.1
C100128,2025-03-31,16,7,19.8
C100128,2025-04-30,12,5,82.7
C100128,2025-05-31,21,13,27.0
C100128,2025-06-30,29,17,19.7
C100128,2025-07-31,14,12,67.6
C100128,2025-08-31,14,8,42.7
C100128,2025-09-30,20,17,41.2
C100128,2025-10-31,28,5,42.4
C100129,2025-09-30,26,15,75.7
C100129,2025-10-31,9,7,69.5
C100130,2024-11-30,60,10,79.2
C100130,2024-12-31,42,62,94.9
C100130,2025-01-31,74,54,76.0
C100130,2025-02-28,78,56,80.9
C100130,2025-03-31,53,0,66.0
C100130,2025-04-30,79,47,86.4
C100130,2025-05-31,47,0,55.8
C100130,2025-06-30,52,24,79.7
C100130,2025-07-31,107,32,81.3
C100130,2025-08-31,53,32,51.1
C100130,2025-09-30,62,38,74.9
C100130,2025-10-31,70,37,37.9
C100131,2024-11-30,25,5,36.4
C100131,2024-12-31,11,12,49.2
C100131,2025-01-31,6,12,23.2
C100131,2025-02-28,21,11,74.7
C100131,2025-03-31,34,1,60.3
C100131,2025-04-30,17,12,60.0
C100131,2025-05-31,17,7,33.3
C100131,2025-06-30,27,12,77.4
C100131,2025-07-31,17,6,34.1
C100131,2025-08-31,22,3,94.3
C100131,2025-09-30,9,11,84.3
C100131,2025-10-31,24,11,38.6
C100132,2025-01-31,62,102,100.0
C100132,2025-02-28,115,22,39.2
C100132,2025-03-31,85,65,100.0
C100132,2025-04-30,177,82,100.0
C100132,2025-05-31,107,129,89.7
C100132,2025-06-30,22,41,40.2
C100132,2025-07-31,109,93,84.2
C100132,2025-08-31,135,125,81.1
C100132,2025-09-30,244,41,100.0
C100132,2025-10-31,124,75,100.0
C100133,2025-04-30,164,38,82.2
C100133,2025-05-31,280,49,100.0
C100133,2025-06-30,49,58,63.8
C100133,2025-07-31,166,0,100.0
C100133,2025-08-31,75,83,54.3
C100133,2025-09-30,92,58,59.6
C100133,2025-10-31,113,19,51.0
C100134,2024-11-30,84,6,74.4
C100134,2024-12-31,78,18,59.5
C100134,2025-01-31,65,50,48.3
C100134,2025-02-28,56,0,60.8
C100134,2025-03-31,60,14,60.9
C100134,2025-04-30,26,31,79.8
C100134,2025-05-31,33,18,71.1
C100134,2025-06-30,89,3,76.3
C100134,2025-07-31,66,28,22.5
C100134,2025-08-31,72,57,76.3
C100134,2025-09-30,35,20,97.1
C100134,2025-10-31,81,41,84.1
C100135,2024-11-30,14,8,53.1
C100135,2024-12-31,24,19,80.4
C100135,2025-01-31,8,11,67.4
C100135,2025-02-28,24,6,100.0
C100135,2025-03-31,9,3,57.7
C100135,2025-04-30,36,4,56.7
C100135,2025-05-31,28,9,52.6
C100135,2025-06-30,24,11,78.6
C100135,2025-07-31,30,11,65.8
C100135,2025-08-31,21,12,58.1
C100135,2025-09-30,19,17,86.7
C100135,2025-10-31,7,10,38.6
C100136,2025-07-31,52,37,80.7
C100136,2025-08-31,57,0,49.7
C100136,2025-09-30,81,0,100.0
C100136,2025-10-31,72,53,70.0
C100137,2025-06-30,3,12,76.5
C100137,2025-07-31,27,6,60.7
C100137,2025-08-31,15,5,74.1
C100137,2025-09-30,10,4,31.3
C100137,2025-10-31,8,10,75.9
C100138,2024-11-30,55,2,85.1
C100138,2024-12-31,100,18,73.8
C100138,2025-01-31,72,59,63.6
C100138,2025-02-28,28,41,75.3
C100138,2025-03-31,60,19,89.9
C100138,2025-04-30,72,16,75.0
C100138,2025-05-31,27,42,53.8
C100138,2025-06-30,49,29,67.1
C100138,2025-07-31,81,40,73.9
C100138,2025-08-31,78,37,67.5
C100138,2025-09-30,57,27,79.1
C100138,2025-10-31,51,22,100.0
C100139,2025-10-31,27,5,70.4
C100140,2024-12-31,146,86,100.0
C100140,2025-01-31,206,84,100.0
C100140,2025-02-28,198,79,100.0
C100140,2025-03-31,157,66,100.0
C100140,2025-04-30,107,38,65.7
C100140,2025-05-31,62,33,67.2
C100140,2025-06-30,145,58,51.2
C100140,2025-07-31,228,115,100.0
C100140,2025-08-31,246,28,100.0
C100140,2025-09-30,85,80,52.9
C100140,2025-10-31,140,86,93.6
C100141,2025-07-31,25,10,47.9
C100141,2025-08-31,15,14,41.9
C100141,2025-09-30,27,17,25.6
C100141,2025-10-31,29,22,64.7
C100142,2025-02-28,74,48,69.2
C100142,2025-03-31,64,6,74.1
C100142,2025-04-30,71,39,95.0
C100142,2025-05-31,41,20,100.0
C100142,2025-06-30,56,33,67.3
C100142,2025-07-31,40,59,52.8
C100142,2025-08-31,32,21,20.6
C100142,2025-09-30,44,12,77.0
C100142,2025-10-31,43,45,92.3
C100143,2025-09-30,78,26,78.8
C100143,2025-10-31,23,27,40.5
C100144,2025-02-28,76,76,85.3
C100144,2025-03-31,12,23,56.4
C100144,2025-04-30,62,16,75.6
C100144,2025-05-31,30,12,72.9
C100144,2025-06-30,35,39,34.3
C100144,2025-07-31,102,16,79.5
C100144,2025-08-31,67,19,75.2
C100144,2025-09-30,73,47,90.2
C100144,2025-10-31,55,27,100.0
C100145,2025-01-31,27,4,61.0
C100145,2025-02-28,17,9,31.1
C100145,2025-03-31,16,20,66.9
C100145,2025-04-30,0,17,71.8
C100145,2025-05-31,17,14,38.5
C100145,2025-06-30,16,18,49.9
C100145,2025-07-31,5,9,50.1
C100145,2025-08-31,29,10,51.2
C100145,2025-09-30,28,10,44.3
C100145,2025-10-31,29,11,59.7
C100146,2025-07-31,149,25,89.1
C100146,2025-08-31,140,61,100.0
C100146,2025-09-30,152,105,100.0
C100146,2025-10-31,199,86,100.0
C100147,2025-05-31,59,12,79.8
C100147,2025-06-30,59,20,91.8
C100147,2025-07-31,29,22,80.2
C100147,2025-08-31,67,29,77.4
C100147,2025-09-30,64,2,64.3
C100147,2025-10-31,98,18,76.3
C100148,2025-01-31,47,28,54.0
C100148,2025-02-28,71,33,89.1
C100148,2025-03-31,34,23,56.8
C100148,2025-04-30,70,15,91.6
C100148,2025-05-31,88,12,69.5
C100148,2025-06-30,47,77,57.1
C100148,2025-07-31,100,7,63.5
C100148,2025-08-31,43,14,59.0
C100148,2025-09-30,42,15,87.2
C100148,2025-10-31,89,47,90.1
C100149,2025-02-28,20,7,37.6
C100149,2025-03-31,22,2,37.5
C100149,2025-04-30,29,21,67.5
C100149,2025-05-31,28,8,32.6
C100149,2025-06-30,24,13,59.4
C100149,2025-07-31,18,15,36.3
C100149,2025-08-31,13,3,56.0
C100149,2025-09-30,11,5,39.6
C100149,2025-10-31,17,1,57.4
C100150,2025-06-30,89,32,100.0
C100150,2025-07-31,92,43,82.2
C100150,2025-08-31,60,43,62.2
C100150,2025-09-30,14,38,32.0
C100150,2025-10-31,36,30,60.1
C100151,2025-07-31,8,10,72.0
C100151,2025-08-31,10,17,22.1
C100151,2025-09-30,36,7,64.9
C100151,2025-10-31,4,9,55.9
C100152,2024-11-30,19,6,37.4
C100152,2024-12-31,29,10,90.5
C100152,2025-01-31,15,7,71.3
C100152,2025-02-28,7,2,74.3
C100152,2025-03-31,10,0,90.7
C100152,2025-04-30,8,11,54.0
C100152,2025-05-31,0,8,59.0
C100152,2025-06-30,22,15,49.6
C100152,2025-07-31,25,5,30.1
C100152,2025-08-31,9,1,73.2
C100152,2025-09-30,7,11,47.0
C100152,2025-10-31,19,18,47.6
C100153,2025-04-30,24,10,55.0
C100153,2025-05-31,38,1,88.4
C100153,2025-06-30,25,7,90.9
C100153,2025-07-31,5,6,27.5
C100153,2025-08-31,23,3,66.3
C100153,2025-09-30,18,7,63.8
C100153,2025-10-31,17,3,100.0
C100154,2025-10-31,48,0,49.2
C100155,2024-11-30,9,14,59.4
C100155,2024-12-31,23,7,52.1
C100155,2025-01-31,17,9,72.4
C100155,2025-02-28,22,13,67.3
C100155,2025-03-31,27,11,66.2
C100155,2025-04-30,29,6,42.6
C100155,2025-05-31,10,11,16.3
C100155,2025-06-30,23,9,80.4
C100155,2025-07-31,14,8,77.1
C100155,2025-08-31,31,5,64.0
C100155,2025-09-30,22,12,52.1
C100155,2025-10-31,30,0,51.6
C100156,2025-07-31,23,12,84.7
C100156,2025-08-31,29,8,85.7
C100156,2025-09-30,14,15,90.9
C100156,2025-10-31,29,10,53.0
C100157,2025-06-30,23,35,35.4
C100157,2025-07-31,40,8,54.1
C100157,2025-08-31,59,34,57.7
C100157,2025-09-30,85,26,62.6
C100157,2025-10-31,65,65,78.4
C100158,2025-10-31,51,2,62.6
C100159,2025-02-28,21,7,23.7
C100159,2025-03-31,13,18,83.0
C100159,2025-04-30,12,14,30.4
C100159,2025-05-31,31,11,79.3
C100159,2025-06-30,6,14,51.8
C100159,2025-07-31,26,15,60.0
C100159,2025-08-31,15,14,53.8
C100159,2025-09-30,13,4,24.8
C100159,2025-10-31,15,16,58.6
C100160,2025-02-28,47,44,49.0
C100160,2025-03-31,62,26,86.2
C100160,2025-04-30,22,14,24.6
C100160,2025-05-31,53,51,57.6
C100160,2025-06-30,47,45,87.0
C100160,2025-07-31,57,42,47.5
C100160,2025-08-31,93,68,91.4
C100160,2025-09-30,9,19,65.3
C100160,2025-10-31,49,52,78.1
C100161,2024-11-30,14,10,36.8
C100161,2024-12-31,18,6,79.5
C100161,2025-01-31,36,1,23.5
C100161,2025-02-28,18,0,56.9
C100161,2025-03-31,25,18,62.4
C100161,2025-04-30,18,0,56.5
C100161,2025-05-31,20,13,42.5
C100161,2025-06-30,16,1,9.5
C100161,2025-07-31,11,0,60.4
C100161,2025-08-31,15,6,35.3
C100161,2025-09-30,0,19,30.0
C100161,2025-10-31,16,1,74.8
C100162,2024-11-30,21,5,49.2
C100162,2024-12-31,33,9,57.4
C100162,2025-01-31,12,0,50.8
C100162,2025-02-28,22,16,12.4
C100162,2025-03-31,10,6,53.3
C100162,2025-04-30,18,9,64.2
C100162,2025-05-31,12,15,62.7
C100162,2025-06-30,17,19,86.8
C100162,2025-07-31,27,0,90.6
C100162,2025-08-31,26,22,83.4
C100162,2025-09-30,32,15,87.6
C100162,2025-10-31,35,11,30.2
C100163,2025-04-30,17,12,57.2
C100163,2025-05-31,10,0,38.5
C100163,2025-06-30,26,19,77.0
C100163,2025-07-31,28,9,24.5
C100163,2025-08-31,16,8,45.4
C100163,2025-09-30,20,12,73.7
C100163,2025-10-31,17,0,46.0
C100164,2025-08-31,61,52,59.0
C100164,2025-09-30,72,35,74.9
C100164,2025-10-31,82,18,65.8
C100165,2025-05-31,19,6,66.5
C100165,2025-06-30,14,11,52.7
C100165,2025-07-31,21,7,50.2
C100165,2025-08-31,20,11,56.6
C100165,2025-09-30,33,4,59.7
C100165,2025-10-31,7,12,30.0
C100166,2025-02-28,17,7,61.3
C100166,2025-03-31,15,6,83.7
C100166,2025-04-30,22,6,52.3
C100166,2025-05-31,33,8,47.2
C100166,2025-06-30,14,6,42.8
C100166,2025-07-31,9,3,36.4
C100166,2025-08-31,24,7,53.9
C100166,2025-09-30,30,17,54.4
C100166,2025-10-31,14,4,68.5
C100167,2024-11-30,18,7,39.7
C100167,2024-12-31,13,11,28.0
C100167,2025-01-31,27,6,56.0
C100167,2025-02-28,9,9,46.4
C100167,2025-03-31,19,18,59.9
C100167,2025-04-30,13,5,66.2
C100167,2025-05-31,30,11,73.8
C100167,2025-06-30,24,18,19.0
C100167,2025-07-31,25,15,31.6
C100167,2025-08-31,12,4,39.4
C100167,2025-09-30,16,11,72.6
C100167,2025-10-31,28,4,42.4
C100168,2025-02-28,91,41,82.0
C100168,2025-03-31,71,29,84.2
C100168,2025-04-30,51,34,36.8
C100168,2025-05-31,43,17,56.8
C100168,2025-06-30,37,20,32.0
C100168,2025-07-31,73,28,40.2
C100168,2025-08-31,39,36,52.1
C100168,2025-09-30,43,28,71.2
C100168,2025-10-31,25,39,42.3
C100169,2025-07-31,19,9,45.8
C100169,2025-08-31,11,8,86.2
C100169,2025-09-30,9,20,47.8
C100169,2025-10-31,20,3,41.2
C100170,2024-11-30,15,3,50.8
C100170,2024-12-31,16,21,32.0
C100170,2025-01-31,20,11,35.3
C100170,2025-02-28,25,7,8.5
C100170,2025-03-31,25,3,37.4
C100170,2025-04-30,25,7,76.7
C100170,2025-05-31,29,6,75.5
C100170,2025-06-30,13,23,40.5
C100170,2025-07-31,28,15,65.7
C100170,2025-08-31,14,9,11.6
C100170,2025-09-30,21,12,59.7
C100170,2025-10-31,0,2,35.0
C100171,2025-06-30,22,11,53.9
C100171,2025-07-31,25,3,70.5
C100171,2025-08-31,23,12,54.0
C100171,2025-09-30,34,12,42.0
C100171,2025-10-31,21,14,45.2
C100172,2025-04-30,28,12,12.5
C100172,2025-05-31,22,7,68.1
C100172,2025-06-30,27,11,92.3
C100172,2025-07-31,18,13,72.1
C100172,2025-08-31,19,14,44.4
C100172,2025-09-30,16,2,60.2
C100172,2025-10-31,22,17,73.2
C100173,2025-07-31,53,8,76.3
C100173,2025-08-31,86,43,100.0
C100173,2025-09-30,54,21,53.3
C100173,2025-10-31,58,28,73.5
C100175,2024-11-30,18,9,40.5
C100175,2024-12-31,27,10,55.5
C100175,2025-01-31,14,2,80.8
C100175,2025-02-28,24,0,73.3
C100175,2025-03-31,27,10,91.0
C100175,2025-04-30,21,1,64.3
C100175,2025-05-31,21,6,68.5
C100175,2025-06-30,6,15,34.4
C100175,2025-07-31,12,9,62.7
C100175,2025-08-31,21,5,46.9
C100175,2025-09-30,10,8,74.8
C100175,2025-10-31,19,15,85.4
C100176,2024-11-30,15,8,98.4
C100176,2024-12-31,31,0,68.1
C100176,2025-01-31,20,14,41.8
C100176,2025-02-28,13,5,42.9
C100176,2025-03-31,26,2,46.2
C100176,2025-04-30,5,16,77.1
C100176,2025-05-31,17,8,64.7
C100176,2025-06-30,31,12,46.4
C100176,2025-07-31,7,3,53.8
C100176,2025-08-31,14,11,43.6
C100176,2025-09-30,11,2,84.9
C100176,2025-10-31,27,20,69.8
C100177,2024-11-30,16,17,54.7
C100177,2024-12-31,21,9,0.0
C100177,2025-01-31,32,12,67.3
C100177,2025-02-28,19,10,44.4
C100177,2025-03-31,24,2,61.7
C100177,2025-04-30,24,8,65.4
C100177,2025-05-31,12,4,58.7
C100177,2025-06-30,25,0,68.8
C100177,2025-07-31,15,8,28.2
C100177,2025-08-31,13,15,55.0
C100177,2025-09-30,16,9,65.1
C100177,2025-10-31,23,9,79.5
C100178,2025-01-31,27,12,60.1
C100178,2025-02-28,25,11,79.5
C100178,2025-03-31,27,3,37.3
C100178,2025-04-30,14,15,23.1
C100178,2025-05-31,23,12,80.9
C100178,2025-06-30,21,1,37.8
C100178,2025-07-31,10,6,49.7
C100178,2025-08-31,10,18,26.8
C100178,2025-09-30,30,17,78.0
C100178,2025-10-31,14,12,29.1
C100179,2025-10-31,27,9,50.8
C100180,2024-11-30,30,0,39.2
C100180,2024-12-31,86,22,75.3
C100180,2025-01-31,75,62,100.0
C100180,2025-02-28,36,0,100.0
C100180,2025-03-31,114,33,62.6
C100180,2025-04-30,83,28,75.4
C100180,2025-05-31,81,36,53.3
C100180,2025-06-30,52,41,77.5
C100180,2025-07-31,66,46,64.8
C100180,2025-08-31,64,0,62.3
C100180,2025-09-30,78,22,66.7
C100180,2025-10-31,35,48,72.6
C100181,2025-09-30,186,0,100.0
C100181,2025-10-31,124,58,79.0
C100182,2025-09-30,120,105,51.7
C100182,2025-10-31,239,90,100.0
C100183,2025-02-28,190,9,100.0
C100183,2025-03-31,133,127,93.4
C100183,2025-04-30,165,45,100.0
C100183,2025-05-31,233,111,100.0
C100183,2025-06-30,177,94,100.0
C100183,2025-07-31,202,116,100.0
C100183,2025-08-31,175,53,89.9
C100183,2025-09-30,124,66,58.1
C100183,2025-10-31,188,0,100.0
C100185,2024-11-30,96,25,82.2
C100185,2024-12-31,67,19,76.2
C100185,2025-01-31,56,28,72.3
C100185,2025-02-28,28,30,62.6
C100185,2025-03-31,63,26,93.8
C100185,2025-04-30,51,34,92.9
C100185,2025-05-31,58,33,67.4
C100185,2025-06-30,89,25,100.0
C100185,2025-07-31,57,14,82.6
C100185,2025-08-31,52,41,12.7
C100185,2025-09-30,60,21,48.7
C100185,2025-10-31,46,19,64.4
C100186,2024-11-30,9,11,80.3
C100186,2024-12-31,22,14,79.2
C100186,2025-01-31,29,21,49.7
C100186,2025-02-28,14,14,68.8
C100186,2025-03-31,26,21,58.9
C100186,2025-04-30,23,4,100.0
C100186,2025-05-31,17,8,48.7
C100186,2025-06-30,14,5,44.2
C100186,2025-07-31,9,5,92.0
C100186,2025-08-31,25,15,81.9
C100186,2025-09-30,34,0,36.7
C100186,2025-10-31,13,7,48.3
C100187,2024-12-31,49,33,67.0
C100187,2025-01-31,42,0,44.1
C100187,2025-02-28,46,25,42.7
C100187,2025-03-31,48,9,63.5
C100187,2025-04-30,34,14,35.2
C100187,2025-05-31,56,14,86.8
C100187,2025-06-30,69,28,57.1
C100187,2025-07-31,69,42,75.9
C100187,2025-08-31,98,38,100.0
C100187,2025-09-30,63,42,55.1
C100187,2025-10-31,48,36,72.8
C100188,2024-11-30,72,49,45.5
C100188,2024-12-31,36,34,47.5
C100188,2025-01-31,141,39,95.4
C100188,2025-02-28,47,21,66.3
C100188,2025-03-31,62,21,65.2
C100188,2025-04-30,92,54,85.7
C100188,2025-05-31,27,39,90.1
C100188,2025-06-30,92,43,100.0
C100188,2025-07-31,61,41,56.7
C100188,2025-08-31,67,53,60.5
C100188,2025-09-30,39,31,58.5
C100188,2025-10-31,75,21,100.0
C100189,2024-11-30,29,52,44.4
C100189,2024-12-31,16,34,50.2
C100189,2025-01-31,33,0,60.8
C100189,2025-02-28,83,40,78.8
C100189,2025-03-31,71,29,45.1
C100189,2025-04-30,25,26,55.1
C100189,2025-05-31,80,43,88.8
C100189,2025-06-30,53,5,75.9
C100189,2025-07-31,72,0,57.3
C100189,2025-08-31,43,32,48.3
C100189,2025-09-30,59,26,66.5
C100189,2025-10-31,42,18,42.4
C100190,2024-11-30,69,40,57.6
C100190,2024-12-31,96,24,100.0
C100190,2025-01-31,44,0,72.7
C100190,2025-02-28,65,30,58.8
C100190,2025-03-31,59,20,63.6
C100190,2025-04-30,80,33,88.9
C100190,2025-05-31,54,23,44.9
C100190,2025-06-30,51,0,55.2
C100190,2025-07-31,58,40,64.0
C100190,2025-08-31,68,0,71.5
C100190,2025-09-30,19,8,52.6
